userPrincipalName,displayName,department,jobTitle,jobFamily,costCenter,businessUnit,usageLocation,country,manager,companyName
user000230@example.com,Harper Anderson,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr02@example.com,Contoso Ltd
user000231@example.com,Phoenix Martin,Actuarial & Underwriting,Pricing Analyst,Pricing Analyst,CC-ACTR-8779,Corporate,IE,IE,actuarial.mgr01@example.com,Contoso Ltd
user000233@example.com,Harper Wilson,Network Management,Contract Negotiator,Contract Negotiator,CC-NTWK-4645,Corporate,US,US,network.mgr02@example.com,Contoso Ltd
user000235@example.com,Ellis Patel,Sales (Employer Group),Account Executive,Account Executive,CC-SLES-9557,Corporate,US,US,sales.mgr04@example.com,Contoso Ltd
user000236@example.com,Sage Wright,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr01@example.com,Contoso Ltd
user000237@example.com,Finley Smith,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5822,Corporate,PH,PH,it.mgr02@example.com,Contoso Ltd
user000240@example.com,Kendall Brown,Government Programs,Medicaid Liaison,Medicaid Liaison,CC-GOVT-6236,Corporate,US,US,government.mgr01@example.com,Contoso Ltd
user000241@example.com,Parker Thompson,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000242@example.com,Sutton Lee,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr02@example.com,Contoso Ltd
user000243@example.com,Reese Allen,Government Programs,Medicaid Liaison,Medicaid Liaison,CC-GOVT-6236,Corporate,US,US,government.mgr04@example.com,Contoso Ltd
user000244@example.com,Ellis Lee,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-7268,Corporate,IN,IN,member.mgr03@example.com,Contoso Ltd
user000245@example.com,Skyler Anderson,Engineering,Software Engineer,Software Engineer,CC-ENGR-2367,Corporate,IE,IE,engineering.mgr01@example.com,Contoso Ltd
user000247@example.com,Alex Hall,Data & Analytics,Data Analyst,Data Analyst,CC-DATA-5351,Product & Analytics,US,US,data.mgr03@example.com,Contoso Ltd
user000250@example.com,Logan Wright,Data & Analytics,BI Engineer,BI Engineer,CC-DATA-5351,Product & Analytics,US,US,data.mgr02@example.com,Contoso Ltd
user000252@example.com,Kendall Thomas,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr01@example.com,Contoso Ltd
user000253@example.com,Kendall Chen,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr02@example.com,Contoso Ltd
user000256@example.com,Phoenix Anderson,IT Service Desk,Desktop Admin,Desktop Admin,CC-ITSD-5822,Corporate,PH,PH,it.mgr01@example.com,Contoso Ltd
user000257@example.com,Reese Brown,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000258@example.com,Devon Chen,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000259@example.com,Finley Wright,Clinical Operations,Clinical Analyst,Clinical Analyst,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000263@example.com,Jamie Garcia,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr03@example.com,Contoso Ltd
user000264@example.com,Sloan Hill,Finance,FP&A Manager,FP&A Manager,CC-FINX-3628,Corporate,US,US,finance.mgr02@example.com,Contoso Ltd
user000266@example.com,Casey Jones,Sales (Employer Group),Sales Engineer,Sales Engineer,CC-SLES-9557,Corporate,US,US,sales.mgr02@example.com,Contoso Ltd
user000267@example.com,Cameron Thomas,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr04@example.com,Contoso Ltd
user000268@example.com,Sutton King,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000269@example.com,Morgan Chen,Pharmacy Benefits,Pharmacy Tech,Pharmacy Tech,CC-RXBM-6855,Corporate,US,US,pharmacy.mgr04@example.com,Contoso Ltd
user000270@example.com,Sutton Brown,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000271@example.com,Finley Thompson,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr04@example.com,Contoso Ltd
user000273@example.com,Quinn King,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr02@example.com,Contoso Ltd
user000274@example.com,Devon Nguyen,IT Service Desk,Tier 1 Tech,Tier 1 Tech,CC-ITSD-5429,Corporate,IN,IN,it.mgr03@example.com,Contoso Ltd
user000275@example.com,Harper Smith,Government Programs,Policy Analyst,Policy Analyst,CC-GOVT-6236,Corporate,US,US,government.mgr02@example.com,Contoso Ltd
user000276@example.com,Jamie Jackson,Engineering,Software Engineer,Software Engineer,CC-ENGR-5096,Corporate,IN,IN,engineering.mgr02@example.com,Contoso Ltd
user000278@example.com,Emerson Wilson,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000279@example.com,Quinn Martin,Finance,FP&A Manager,FP&A Manager,CC-FINX-3628,Corporate,US,US,finance.mgr01@example.com,Contoso Ltd
user000280@example.com,Sloan Hill,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr02@example.com,Contoso Ltd
user000283@example.com,Alex Moore,Data & Analytics,ML Engineer,ML Engineer,CC-DATA-5351,Product & Analytics,US,US,data.mgr04@example.com,Contoso Ltd
user000284@example.com,Sutton Hill,Member Services,CSR,CSR,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000285@example.com,Riley Miller,Member Services,CSR,CSR,CC-MBRS-4842,Corporate,PH,PH,member.mgr01@example.com,Contoso Ltd
user000286@example.com,Quinn Wright,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr03@example.com,Contoso Ltd
user000287@example.com,Taylor Allen,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr01@example.com,Contoso Ltd
user000288@example.com,Finley Brown,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr03@example.com,Contoso Ltd
user000290@example.com,Sutton Johnson,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr03@example.com,Contoso Ltd
user000292@example.com,Taylor Walker,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000293@example.com,Rowan Davis,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000296@example.com,Ellis Wilson,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000297@example.com,Avery Smith,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000298@example.com,Blake Allen,Member Services,CSR,CSR,CC-MBRS-4842,Corporate,PH,PH,member.mgr03@example.com,Contoso Ltd
user000299@example.com,Morgan Young,IT Service Desk,Desktop Admin,Desktop Admin,CC-ITSD-5301,Corporate,US,US,it.mgr01@example.com,Contoso Ltd
user000300@example.com,Jordan Nguyen,Member Services,CSR,CSR,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000302@example.com,Reese Wright,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4183,Claims & Benefits,PH,PH,claims.mgr02@example.com,Contoso Ltd
user000303@example.com,Drew White,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000305@example.com,Ellis Lee,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr02@example.com,Contoso Ltd
user000306@example.com,Riley Patel,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr03@example.com,Contoso Ltd
user000307@example.com,Logan Walker,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000311@example.com,Devon Allen,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr02@example.com,Contoso Ltd
user000312@example.com,Drew Taylor,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-7268,Corporate,IN,IN,member.mgr03@example.com,Contoso Ltd
user000315@example.com,Sloan Martin,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-7268,Corporate,IN,IN,member.mgr03@example.com,Contoso Ltd
user000316@example.com,Sage Thomas,Data & Analytics,Data Analyst,Data Analyst,CC-DATA-5351,Product & Analytics,US,US,data.mgr04@example.com,Contoso Ltd
user000321@example.com,Drew Allen,Sales (Employer Group),Account Executive,Account Executive,CC-SLES-9557,Corporate,US,US,sales.mgr02@example.com,Contoso Ltd
user000322@example.com,Marlowe Moore,Network Management,Provider Relations,Provider Relations,CC-NTWK-4645,Corporate,US,US,network.mgr04@example.com,Contoso Ltd
user000326@example.com,Skyler Thompson,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr02@example.com,Contoso Ltd
user000328@example.com,Kendall Young,Human Resources,Recruiter,Recruiter,CC-HRXX-5725,Corporate,US,US,human.mgr04@example.com,Contoso Ltd
user000329@example.com,Drew Patel,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000330@example.com,Sam Davis,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr03@example.com,Contoso Ltd
user000334@example.com,Jordan Harris,Sales (Employer Group),Renewal Manager,Renewal Manager,CC-SLES-9557,Corporate,US,US,sales.mgr01@example.com,Contoso Ltd
user000335@example.com,Hayden Thomas,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000337@example.com,Parker Hall,Clinical Operations,Clinical Analyst,Clinical Analyst,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr03@example.com,Contoso Ltd
user000339@example.com,Cameron Young,Actuarial & Underwriting,Underwriter,Underwriter,CC-ACTR-9205,Corporate,US,US,actuarial.mgr02@example.com,Contoso Ltd
user000341@example.com,Sloan Allen,Data & Analytics,ML Engineer,ML Engineer,CC-DATA-5351,Product & Analytics,US,US,data.mgr01@example.com,Contoso Ltd
user000343@example.com,Reese Lee,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr02@example.com,Contoso Ltd
user000344@example.com,Sloan Nguyen,Data & Analytics,Data Analyst,Data Analyst,CC-DATA-5351,Product & Analytics,US,US,data.mgr01@example.com,Contoso Ltd
user000346@example.com,Marlowe Smith,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000348@example.com,Taylor Garcia,Marketing,Brand Lead,Brand Lead,CC-MKTG-9234,Corporate,US,US,marketing.mgr01@example.com,Contoso Ltd
user000350@example.com,Jordan Davis,Product Management,Sr PM,Sr PM,CC-PROD-3340,Product & Analytics,US,US,product.mgr01@example.com,Contoso Ltd
user000351@example.com,Emerson Smith,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-5096,Corporate,IN,IN,engineering.mgr01@example.com,Contoso Ltd
user000353@example.com,Casey Johnson,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000354@example.com,Taylor Moore,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr03@example.com,Contoso Ltd
user000355@example.com,Sage Harris,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000356@example.com,Skyler Thompson,Engineering,SRE,SRE,CC-ENGR-4968,Corporate,US,US,engineering.mgr03@example.com,Contoso Ltd
user000357@example.com,Logan Hill,Government Programs,Medicaid Liaison,Medicaid Liaison,CC-GOVT-6236,Corporate,US,US,government.mgr04@example.com,Contoso Ltd
user000360@example.com,Reese Hill,Member Services,CSR,CSR,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000362@example.com,Drew Taylor,Finance,FP&A Manager,FP&A Manager,CC-FINX-3628,Corporate,US,US,finance.mgr03@example.com,Contoso Ltd
user000363@example.com,Morgan Anderson,Human Resources,Recruiter,Recruiter,CC-HRXX-5725,Corporate,US,US,human.mgr02@example.com,Contoso Ltd
user000365@example.com,Hayden Martin,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr02@example.com,Contoso Ltd
user000366@example.com,Cameron White,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr04@example.com,Contoso Ltd
user000367@example.com,Jamie Williams,Data & Analytics,Data Analyst,Data Analyst,CC-DATA-5351,Product & Analytics,US,US,data.mgr03@example.com,Contoso Ltd
user000369@example.com,Sam Martin,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-7268,Corporate,IN,IN,member.mgr01@example.com,Contoso Ltd
user000370@example.com,Logan Martin,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-5096,Corporate,IN,IN,engineering.mgr02@example.com,Contoso Ltd
user000371@example.com,Skyler Garcia,Finance,FP&A Manager,FP&A Manager,CC-FINX-3628,Corporate,US,US,finance.mgr01@example.com,Contoso Ltd
user000372@example.com,Sutton Lopez,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000373@example.com,Parker Davis,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000374@example.com,Blake Davis,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr04@example.com,Contoso Ltd
user000375@example.com,Alex Chen,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr03@example.com,Contoso Ltd
user000377@example.com,Blake Harris,Finance,FP&A Manager,FP&A Manager,CC-FINX-3628,Corporate,US,US,finance.mgr04@example.com,Contoso Ltd
user000378@example.com,Drew King,Engineering,Eng Manager,Eng Manager,CC-ENGR-5096,Corporate,IN,IN,engineering.mgr03@example.com,Contoso Ltd
user000380@example.com,Sloan Jackson,Actuarial & Underwriting,Actuary,Actuary,CC-ACTR-9205,Corporate,US,US,actuarial.mgr02@example.com,Contoso Ltd
user000382@example.com,Rowan Brown,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000383@example.com,Cameron Nguyen,Government Programs,Policy Analyst,Policy Analyst,CC-GOVT-6236,Corporate,US,US,government.mgr01@example.com,Contoso Ltd
user000385@example.com,Emerson Jackson,Data & Analytics,BI Engineer,BI Engineer,CC-DATA-5351,Product & Analytics,US,US,data.mgr02@example.com,Contoso Ltd
user000387@example.com,Riley Taylor,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr01@example.com,Contoso Ltd
user000388@example.com,Devon Patel,Engineering,Eng Manager,Eng Manager,CC-ENGR-4968,Corporate,US,US,engineering.mgr03@example.com,Contoso Ltd
user000393@example.com,Riley Hall,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr04@example.com,Contoso Ltd
user000394@example.com,Casey Williams,Actuarial & Underwriting,Underwriter,Underwriter,CC-ACTR-9205,Corporate,US,US,actuarial.mgr04@example.com,Contoso Ltd
user000398@example.com,Ellis Lee,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr01@example.com,Contoso Ltd
user000399@example.com,Sage Allen,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000400@example.com,Kendall Davis,Government Programs,Medicare Analyst,Medicare Analyst,CC-GOVT-6236,Corporate,US,US,government.mgr03@example.com,Contoso Ltd
user000401@example.com,Sloan Moore,Engineering,Software Engineer,Software Engineer,CC-ENGR-5096,Corporate,IN,IN,engineering.mgr03@example.com,Contoso Ltd
user000402@example.com,Reese Garcia,Marketing,Brand Lead,Brand Lead,CC-MKTG-9234,Corporate,US,US,marketing.mgr01@example.com,Contoso Ltd
user000404@example.com,Devon Moore,Data & Analytics,Data Scientist,Data Scientist,CC-DATA-5351,Product & Analytics,US,US,data.mgr01@example.com,Contoso Ltd
user000405@example.com,Drew Patel,Data & Analytics,BI Engineer,BI Engineer,CC-DATA-5905,Product & Analytics,IN,IN,data.mgr02@example.com,Contoso Ltd
user000407@example.com,Rowan Allen,Sales (Employer Group),Sales Engineer,Sales Engineer,CC-SLES-9557,Corporate,US,US,sales.mgr01@example.com,Contoso Ltd
user000410@example.com,Ellis Lopez,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4183,Claims & Benefits,PH,PH,claims.mgr04@example.com,Contoso Ltd
user000411@example.com,Marlowe Williams,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4842,Corporate,PH,PH,member.mgr04@example.com,Contoso Ltd
user000413@example.com,Emerson Thomas,Member Services,CSR,CSR,CC-MBRS-4965,Corporate,US,US,member.mgr03@example.com,Contoso Ltd
user000416@example.com,Sloan Thomas,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr01@example.com,Contoso Ltd
user000417@example.com,Ellis Lopez,Sales (Employer Group),Renewal Manager,Renewal Manager,CC-SLES-9557,Corporate,US,US,sales.mgr02@example.com,Contoso Ltd
user000418@example.com,Jordan Chen,Pharmacy Benefits,Pharmacy Tech,Pharmacy Tech,CC-RXBM-6855,Corporate,US,US,pharmacy.mgr04@example.com,Contoso Ltd
user000419@example.com,Blake Miller,Member Services,CSR,CSR,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000420@example.com,Phoenix Hill,IT Service Desk,Tier 1 Tech,Tier 1 Tech,CC-ITSD-5429,Corporate,IN,IN,it.mgr01@example.com,Contoso Ltd
user000421@example.com,Casey Jackson,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr04@example.com,Contoso Ltd
user000423@example.com,Morgan Walker,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr02@example.com,Contoso Ltd
user000424@example.com,Morgan Davis,Actuarial & Underwriting,Underwriter,Underwriter,CC-ACTR-9205,Corporate,US,US,actuarial.mgr02@example.com,Contoso Ltd
user000425@example.com,Sloan White,Finance,Financial Analyst,Financial Analyst,CC-FINX-3628,Corporate,US,US,finance.mgr03@example.com,Contoso Ltd
user000430@example.com,Phoenix Williams,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000431@example.com,Taylor Nguyen,Engineering,Eng Manager,Eng Manager,CC-ENGR-4968,Corporate,US,US,engineering.mgr01@example.com,Contoso Ltd
user000432@example.com,Parker Patel,Actuarial & Underwriting,Actuary,Actuary,CC-ACTR-9205,Corporate,US,US,actuarial.mgr03@example.com,Contoso Ltd
user000434@example.com,Cameron Hill,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000435@example.com,Blake Thomas,Network Management,Network Analyst,Network Analyst,CC-NTWK-4645,Corporate,US,US,network.mgr04@example.com,Contoso Ltd
user000436@example.com,Cameron Jones,Network Management,Provider Relations,Provider Relations,CC-NTWK-4645,Corporate,US,US,network.mgr03@example.com,Contoso Ltd
user000438@example.com,Avery Walker,Claims Processing,Claims Examiner,Claims Examiner,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr03@example.com,Contoso Ltd
user000439@example.com,Sage King,Finance,Accountant,Accountant,CC-FINX-3628,Corporate,US,US,finance.mgr02@example.com,Contoso Ltd
user000441@example.com,Sloan Harris,Sales (Employer Group),Account Executive,Account Executive,CC-SLES-9557,Corporate,US,US,sales.mgr04@example.com,Contoso Ltd
user000442@example.com,Quinn White,Government Programs,Medicaid Liaison,Medicaid Liaison,CC-GOVT-6236,Corporate,US,US,government.mgr01@example.com,Contoso Ltd
user000443@example.com,Sam King,IT Service Desk,Tier 2 Tech,Tier 2 Tech,CC-ITSD-5301,Corporate,US,US,it.mgr04@example.com,Contoso Ltd
user000446@example.com,Rowan Lopez,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr03@example.com,Contoso Ltd
user000447@example.com,Jamie Hill,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000448@example.com,Jordan White,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-7268,Corporate,IN,IN,member.mgr04@example.com,Contoso Ltd
user000449@example.com,Morgan Thomas,Finance,Financial Analyst,Financial Analyst,CC-FINX-3628,Corporate,US,US,finance.mgr02@example.com,Contoso Ltd
user000450@example.com,Emerson Jackson,Sales (Employer Group),Sales Engineer,Sales Engineer,CC-SLES-9557,Corporate,US,US,sales.mgr04@example.com,Contoso Ltd
user000452@example.com,Harper Harris,Engineering,Software Engineer,Software Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr01@example.com,Contoso Ltd
user000453@example.com,Parker King,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-6737,Claims & Benefits,IN,IN,claims.mgr03@example.com,Contoso Ltd
user000455@example.com,Blake Thomas,Sales (Employer Group),Account Executive,Account Executive,CC-SLES-9557,Corporate,US,US,sales.mgr01@example.com,Contoso Ltd
user000456@example.com,Sloan Garcia,Finance,Accountant,Accountant,CC-FINX-3628,Corporate,US,US,finance.mgr01@example.com,Contoso Ltd
user000457@example.com,Sam Allen,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000459@example.com,Marlowe Allen,Claims Processing,Recovery Specialist,Recovery Specialist,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr04@example.com,Contoso Ltd
user000460@example.com,Cameron Thomas,Sales (Employer Group),Renewal Manager,Renewal Manager,CC-SLES-9557,Corporate,US,US,sales.mgr03@example.com,Contoso Ltd
user000463@example.com,Sloan Hall,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000464@example.com,Harper Smith,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr01@example.com,Contoso Ltd
user000466@example.com,Skyler Davis,Marketing,Marketing Manager,Marketing Manager,CC-MKTG-9234,Corporate,US,US,marketing.mgr01@example.com,Contoso Ltd
user000467@example.com,Jordan White,Engineering,Eng Manager,Eng Manager,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000468@example.com,Casey Nguyen,Government Programs,Policy Analyst,Policy Analyst,CC-GOVT-6236,Corporate,US,US,government.mgr03@example.com,Contoso Ltd
user000470@example.com,Logan Garcia,Engineering,Platform Engineer,Platform Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000471@example.com,Ellis Miller,Engineering,SRE,SRE,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000472@example.com,Phoenix Allen,Engineering,Software Engineer,Software Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr02@example.com,Contoso Ltd
user000473@example.com,Logan Miller,Clinical Operations,RN Care Manager,RN Care Manager,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr03@example.com,Contoso Ltd
user000474@example.com,Skyler Wilson,Claims Processing,Claims Auditor,Claims Auditor,CC-CLMS-4306,Claims & Benefits,US,US,claims.mgr02@example.com,Contoso Ltd
user000476@example.com,Harper Thompson,Legal & Compliance,Privacy Officer,Privacy Officer,CC-LEGL-3735,Corporate,US,US,legal.mgr01@example.com,Contoso Ltd
user000477@example.com,Parker Anderson,Member Services,Escalations Lead,Escalations Lead,CC-MBRS-7268,Corporate,IN,IN,member.mgr04@example.com,Contoso Ltd
user000478@example.com,Sutton Nguyen,Data & Analytics,BI Engineer,BI Engineer,CC-DATA-5351,Product & Analytics,US,US,data.mgr02@example.com,Contoso Ltd
user000479@example.com,Sam Young,Engineering,Software Engineer,Software Engineer,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000481@example.com,Ellis Smith,Member Services,CSR,CSR,CC-MBRS-7268,Corporate,IN,IN,member.mgr03@example.com,Contoso Ltd
user000482@example.com,Kendall Jackson,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr01@example.com,Contoso Ltd
user000483@example.com,Logan Davis,Human Resources,Comp Analyst,Comp Analyst,CC-HRXX-5725,Corporate,US,US,human.mgr03@example.com,Contoso Ltd
user000484@example.com,Casey Lee,Sales (Employer Group),Account Executive,Account Executive,CC-SLES-9557,Corporate,US,US,sales.mgr04@example.com,Contoso Ltd
user000485@example.com,Rowan Lee,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr01@example.com,Contoso Ltd
user000486@example.com,Devon Thompson,Legal & Compliance,Counsel,Counsel,CC-LEGL-3735,Corporate,US,US,legal.mgr01@example.com,Contoso Ltd
user000489@example.com,Kendall Thomas,Data & Analytics,Data Scientist,Data Scientist,CC-DATA-5351,Product & Analytics,US,US,data.mgr01@example.com,Contoso Ltd
user000492@example.com,Sage Johnson,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4965,Corporate,US,US,member.mgr04@example.com,Contoso Ltd
user000493@example.com,Emerson Jackson,Clinical Operations,Care Coordinator,Care Coordinator,CC-CLIN-5440,Clinical & Care,US,US,clinical.mgr04@example.com,Contoso Ltd
user000494@example.com,Casey Martin,Member Services,Quality Analyst,Quality Analyst,CC-MBRS-4842,Corporate,PH,PH,member.mgr03@example.com,Contoso Ltd
user000495@example.com,Marlowe Hall,Network Management,Network Analyst,Network Analyst,CC-NTWK-4645,Corporate,US,US,network.mgr01@example.com,Contoso Ltd
user000496@example.com,Phoenix Lopez,Engineering,SRE,SRE,CC-ENGR-4968,Corporate,US,US,engineering.mgr04@example.com,Contoso Ltd
user000497@example.com,Alex Brown,Human Resources,HRBP,HRBP,CC-HRXX-5725,Corporate,US,US,human.mgr04@example.com,Contoso Ltd
user000500@example.com,Blake Garcia,Network Management,Contract Negotiator,Contract Negotiator,CC-NTWK-4645,Corporate,US,US,network.mgr04@example.com,Contoso Ltd
